Title,Genre,ReleaseYear,ArtistName
Album_8139,Electronic,2013,Artist_8139
Album_8140,Hip Hop,1986,Artist_8140
Album_8141,Classical,2003,Artist_8141
Album_8142,Jazz,1979,Artist_8142
Album_8143,Rock,2020,Artist_8143
Album_8144,Hip Hop,2005,Artist_8144
Album_8145,Electronic,1978,Artist_8145
Album_8146,Electronic,1998,Artist_8146
Album_8147,Classical,2012,Artist_8147
Album_8148,Classical,1993,Artist_8148
Album_8149,Rock,1994,Artist_8149
Album_8150,Classical,2003,Artist_8150
Album_8151,Hip Hop,2006,Artist_8151
Album_8152,Hip Hop,2014,Artist_8152
Album_8153,Pop,2006,Artist_8153
Album_8154,Hip Hop,2013,Artist_8154
Album_8155,Rock,1984,Artist_8155
Album_8156,Pop,2020,Artist_8156
Album_8157,Rock,2018,Artist_8157
Album_8158,Jazz,1968,Artist_8158
Album_8159,Classical,2018,Artist_8159
Album_8160,Rock,1991,Artist_8160
Album_8161,Electronic,1983,Artist_8161
Album_8162,Hip Hop,1964,Artist_8162
Album_8163,Jazz,1977,Artist_8163
Album_8164,Electronic,2008,Artist_8164
Album_8165,Rock,2000,Artist_8165
Album_8166,Classical,1994,Artist_8166
Album_8167,Hip Hop,2017,Artist_8167
Album_8168,Rock,2022,Artist_8168
Album_8169,Hip Hop,2014,Artist_8169
Album_8170,Classical,1988,Artist_8170
Album_8171,Pop,1981,Artist_8171
Album_8172,Jazz,1970,Artist_8172
Album_8173,Hip Hop,1982,Artist_8173
Album_8174,Electronic,2012,Artist_8174
Album_8175,Rock,1962,Artist_8175
Album_8176,Electronic,1975,Artist_8176
Album_8177,Jazz,2010,Artist_8177
Album_8178,Rock,1975,Artist_8178
Album_8179,Hip Hop,2004,Artist_8179
Album_8180,Electronic,1972,Artist_8180
Album_8181,Electronic,1975,Artist_8181
Album_8182,Hip Hop,1989,Artist_8182
Album_8183,Electronic,1961,Artist_8183
Album_8184,Pop,1964,Artist_8184
Album_8185,Rock,2007,Artist_8185
Album_8186,Rock,2000,Artist_8186
Album_8187,Hip Hop,2013,Artist_8187
Album_8188,Hip Hop,1964,Artist_8188
Album_8189,Pop,1960,Artist_8189
Album_8190,Hip Hop,1992,Artist_8190
Album_8191,Rock,1991,Artist_8191
Album_8192,Pop,2022,Artist_8192
Album_8193,Rock,2011,Artist_8193
Album_8194,Pop,1977,Artist_8194
Album_8195,Electronic,1998,Artist_8195
Album_8196,Classical,1992,Artist_8196
Album_8197,Jazz,1973,Artist_8197
Album_8198,Jazz,1987,Artist_8198
Album_8199,Classical,2021,Artist_8199
Album_8200,Pop,2022,Artist_8200
Album_8201,Jazz,1970,Artist_8201
Album_8202,Electronic,2010,Artist_8202
Album_8203,Pop,1999,Artist_8203
Album_8204,Classical,1992,Artist_8204
Album_8205,Rock,1971,Artist_8205
Album_8206,Rock,2002,Artist_8206
Album_8207,Classical,1970,Artist_8207
Album_8208,Electronic,1992,Artist_8208
Album_8209,Rock,2002,Artist_8209
Album_8210,Pop,1969,Artist_8210
Album_8211,Electronic,1999,Artist_8211
Album_8212,Electronic,1997,Artist_8212
Album_8213,Jazz,2015,Artist_8213
Album_8214,Hip Hop,1992,Artist_8214
Album_8215,Rock,1998,Artist_8215
Album_8216,Jazz,1970,Artist_8216
Album_8217,Classical,1960,Artist_8217
Album_8218,Classical,1976,Artist_8218
Album_8219,Hip Hop,1971,Artist_8219
Album_8220,Pop,2000,Artist_8220
Album_8221,Jazz,1962,Artist_8221
Album_8222,Pop,2017,Artist_8222
Album_8223,Rock,1979,Artist_8223
Album_8224,Classical,1984,Artist_8224
Album_8225,Electronic,2012,Artist_8225
Album_8226,Hip Hop,1988,Artist_8226
Album_8227,Electronic,1970,Artist_8227
Album_8228,Hip Hop,1998,Artist_8228
Album_8229,Hip Hop,1970,Artist_8229
Album_8230,Pop,2004,Artist_8230
Album_8231,Hip Hop,1995,Artist_8231
Album_8232,Pop,1982,Artist_8232
Album_8233,Classical,1974,Artist_8233
Album_8234,Classical,2014,Artist_8234
Album_8235,Electronic,2003,Artist_8235
Album_8236,Classical,2006,Artist_8236
Album_8237,Hip Hop,1971,Artist_8237
Album_8238,Classical,1965,Artist_8238
Album_8239,Pop,1966,Artist_8239
Album_8240,Hip Hop,1981,Artist_8240
Album_8241,Hip Hop,1985,Artist_8241
Album_8242,Rock,1975,Artist_8242
Album_8243,Classical,1970,Artist_8243
Album_8244,Rock,2002,Artist_8244
Album_8245,Jazz,2008,Artist_8245
Album_8246,Classical,2016,Artist_8246
Album_8247,Pop,2013,Artist_8247
Album_8248,Jazz,2001,Artist_8248
Album_8249,Classical,1996,Artist_8249
Album_8250,Pop,2021,Artist_8250
Album_8251,Jazz,1971,Artist_8251
Album_8252,Pop,1993,Artist_8252
Album_8253,Pop,1974,Artist_8253
Album_8254,Pop,1971,Artist_8254
Album_8255,Pop,1982,Artist_8255
Album_8256,Rock,2023,Artist_8256
Album_8257,Classical,2005,Artist_8257
Album_8258,Jazz,2013,Artist_8258
Album_8259,Rock,2004,Artist_8259
Album_8260,Classical,1973,Artist_8260
Album_8261,Hip Hop,1974,Artist_8261
Album_8262,Electronic,2008,Artist_8262
Album_8263,Pop,2012,Artist_8263
Album_8264,Pop,1979,Artist_8264
Album_8265,Pop,1985,Artist_8265
Album_8266,Electronic,1962,Artist_8266
Album_8267,Rock,2022,Artist_8267
Album_8268,Pop,1982,Artist_8268
Album_8269,Electronic,1986,Artist_8269
Album_8270,Classical,1978,Artist_8270
Album_8271,Pop,1968,Artist_8271
Album_8272,Pop,1964,Artist_8272
Album_8273,Hip Hop,2021,Artist_8273
Album_8274,Jazz,2017,Artist_8274
Album_8275,Rock,2010,Artist_8275
Album_8276,Hip Hop,1978,Artist_8276
Album_8277,Jazz,2022,Artist_8277
Album_8278,Electronic,1977,Artist_8278
Album_8279,Rock,2010,Artist_8279
Album_8280,Classical,1984,Artist_8280
Album_8281,Classical,1987,Artist_8281
Album_8282,Classical,2002,Artist_8282
Album_8283,Electronic,1978,Artist_8283
Album_8284,Electronic,1985,Artist_8284
Album_8285,Jazz,1970,Artist_8285
Album_8286,Rock,1962,Artist_8286
Album_8287,Rock,2014,Artist_8287
Album_8288,Pop,1966,Artist_8288
Album_8289,Electronic,1971,Artist_8289
Album_8290,Rock,2013,Artist_8290
Album_8291,Classical,2004,Artist_8291
Album_8292,Rock,1999,Artist_8292
Album_8293,Jazz,1984,Artist_8293
Album_8294,Rock,1975,Artist_8294
Album_8295,Hip Hop,2019,Artist_8295
Album_8296,Classical,1996,Artist_8296
Album_8297,Rock,1991,Artist_8297
Album_8298,Rock,1967,Artist_8298
Album_8299,Pop,1983,Artist_8299
Album_8300,Rock,1971,Artist_8300
Album_8301,Jazz,1987,Artist_8301
Album_8302,Electronic,1986,Artist_8302
Album_8303,Rock,2022,Artist_8303
Album_8304,Hip Hop,1964,Artist_8304
Album_8305,Pop,1996,Artist_8305
Album_8306,Jazz,1963,Artist_8306
Album_8307,Pop,1994,Artist_8307
Album_8308,Electronic,1985,Artist_8308
Album_8309,Rock,2023,Artist_8309
Album_8310,Rock,1989,Artist_8310
Album_8311,Rock,1986,Artist_8311
Album_8312,Pop,1975,Artist_8312
Album_8313,Electronic,1986,Artist_8313
Album_8314,Hip Hop,2018,Artist_8314
Album_8315,Pop,1987,Artist_8315
Album_8316,Jazz,1993,Artist_8316
Album_8317,Classical,1983,Artist_8317
Album_8318,Classical,1998,Artist_8318
Album_8319,Electronic,1964,Artist_8319
Album_8320,Classical,2001,Artist_8320
Album_8321,Electronic,2010,Artist_8321
Album_8322,Electronic,2018,Artist_8322
Album_8323,Hip Hop,2003,Artist_8323
Album_8324,Pop,1995,Artist_8324
Album_8325,Electronic,2002,Artist_8325
Album_8326,Jazz,1993,Artist_8326
Album_8327,Rock,1976,Artist_8327
Album_8328,Hip Hop,2021,Artist_8328
Album_8329,Classical,1995,Artist_8329
Album_8330,Jazz,1977,Artist_8330
Album_8331,Rock,1975,Artist_8331
Album_8332,Rock,2008,Artist_8332
Album_8333,Electronic,1985,Artist_8333
Album_8334,Electronic,2009,Artist_8334
Album_8335,Jazz,2022,Artist_8335
Album_8336,Rock,1969,Artist_8336
Album_8337,Electronic,2023,Artist_8337
Album_8338,Pop,2004,Artist_8338
Album_8339,Classical,1992,Artist_8339
Album_8340,Pop,1966,Artist_8340
Album_8341,Pop,1970,Artist_8341
Album_8342,Hip Hop,1967,Artist_8342
Album_8343,Classical,1967,Artist_8343
Album_8344,Hip Hop,1994,Artist_8344
Album_8345,Rock,1986,Artist_8345
Album_8346,Jazz,1993,Artist_8346
Album_8347,Jazz,1980,Artist_8347
Album_8348,Classical,1994,Artist_8348
Album_8349,Electronic,1966,Artist_8349
Album_8350,Jazz,1981,Artist_8350
Album_8351,Rock,1978,Artist_8351
Album_8352,Pop,1968,Artist_8352
Album_8353,Classical,2000,Artist_8353
Album_8354,Classical,2009,Artist_8354
Album_8355,Jazz,1997,Artist_8355
Album_8356,Pop,1981,Artist_8356
Album_8357,Jazz,2002,Artist_8357
Album_8358,Rock,1960,Artist_8358
Album_8359,Hip Hop,1987,Artist_8359
Album_8360,Rock,1999,Artist_8360
Album_8361,Hip Hop,2007,Artist_8361
Album_8362,Pop,1993,Artist_8362
Album_8363,Hip Hop,1985,Artist_8363
Album_8364,Rock,1978,Artist_8364
Album_8365,Hip Hop,1970,Artist_8365
Album_8366,Pop,2008,Artist_8366
Album_8367,Rock,2016,Artist_8367
Album_8368,Classical,2011,Artist_8368
Album_8369,Pop,1987,Artist_8369
Album_8370,Pop,2014,Artist_8370
Album_8371,Jazz,2000,Artist_8371
Album_8372,Pop,1985,Artist_8372
Album_8373,Classical,1992,Artist_8373
Album_8374,Classical,1983,Artist_8374
Album_8375,Classical,1997,Artist_8375
Album_8376,Classical,1984,Artist_8376
Album_8377,Hip Hop,2011,Artist_8377
Album_8378,Electronic,1982,Artist_8378
Album_8379,Classical,1978,Artist_8379
Album_8380,Classical,2008,Artist_8380
Album_8381,Hip Hop,2011,Artist_8381
Album_8382,Hip Hop,1984,Artist_8382
Album_8383,Pop,1982,Artist_8383
Album_8384,Rock,2018,Artist_8384
Album_8385,Rock,1968,Artist_8385
Album_8386,Electronic,2021,Artist_8386
Album_8387,Jazz,2018,Artist_8387
Album_8388,Classical,2005,Artist_8388
Album_8389,Rock,1997,Artist_8389
Album_8390,Electronic,2007,Artist_8390
Album_8391,Jazz,1970,Artist_8391
Album_8392,Rock,1998,Artist_8392
Album_8393,Rock,2011,Artist_8393
Album_8394,Jazz,1997,Artist_8394
Album_8395,Classical,1983,Artist_8395
Album_8396,Electronic,2020,Artist_8396
Album_8397,Pop,2001,Artist_8397
Album_8398,Jazz,1980,Artist_8398
Album_8399,Pop,1960,Artist_8399
Album_8400,Rock,2020,Artist_8400
Album_8401,Jazz,2008,Artist_8401
Album_8402,Pop,1993,Artist_8402
Album_8403,Electronic,1963,Artist_8403
Album_8404,Electronic,1968,Artist_8404
Album_8405,Classical,1979,Artist_8405
Album_8406,Jazz,1968,Artist_8406
Album_8407,Classical,2000,Artist_8407
Album_8408,Pop,2001,Artist_8408
Album_8409,Pop,1994,Artist_8409
Album_8410,Hip Hop,2018,Artist_8410
Album_8411,Pop,1991,Artist_8411
Album_8412,Rock,2000,Artist_8412
Album_8413,Rock,2022,Artist_8413
Album_8414,Electronic,1988,Artist_8414
Album_8415,Pop,2003,Artist_8415
Album_8416,Hip Hop,2006,Artist_8416
Album_8417,Hip Hop,1996,Artist_8417
Album_8418,Hip Hop,1999,Artist_8418
Album_8419,Electronic,2023,Artist_8419
Album_8420,Pop,1968,Artist_8420
Album_8421,Hip Hop,2006,Artist_8421
Album_8422,Jazz,2006,Artist_8422
Album_8423,Electronic,1972,Artist_8423
Album_8424,Pop,1961,Artist_8424
Album_8425,Jazz,1994,Artist_8425
Album_8426,Electronic,1990,Artist_8426
Album_8427,Hip Hop,1971,Artist_8427
Album_8428,Rock,1980,Artist_8428
Album_8429,Pop,1991,Artist_8429
Album_8430,Electronic,2013,Artist_8430
Album_8431,Electronic,1987,Artist_8431
Album_8432,Hip Hop,2000,Artist_8432
Album_8433,Electronic,2016,Artist_8433
Album_8434,Jazz,1980,Artist_8434
Album_8435,Electronic,1973,Artist_8435
Album_8436,Rock,1984,Artist_8436
Album_8437,Jazz,1994,Artist_8437
Album_8438,Hip Hop,1972,Artist_8438
Album_8439,Hip Hop,1972,Artist_8439
Album_8440,Classical,1975,Artist_8440
Album_8441,Rock,1989,Artist_8441
Album_8442,Jazz,1975,Artist_8442
Album_8443,Jazz,1970,Artist_8443
Album_8444,Hip Hop,2011,Artist_8444
Album_8445,Classical,1984,Artist_8445
Album_8446,Classical,1964,Artist_8446
Album_8447,Electronic,1961,Artist_8447
Album_8448,Hip Hop,2009,Artist_8448
Album_8449,Classical,2001,Artist_8449
Album_8450,Electronic,2002,Artist_8450
Album_8451,Electronic,2010,Artist_8451
Album_8452,Jazz,2004,Artist_8452
Album_8453,Classical,1999,Artist_8453
Album_8454,Classical,1979,Artist_8454
Album_8455,Electronic,1971,Artist_8455
Album_8456,Rock,1964,Artist_8456
Album_8457,Electronic,2019,Artist_8457
Album_8458,Hip Hop,1978,Artist_8458
Album_8459,Classical,2018,Artist_8459
Album_8460,Electronic,1997,Artist_8460
Album_8461,Rock,1964,Artist_8461
Album_8462,Hip Hop,2000,Artist_8462
Album_8463,Rock,1975,Artist_8463
Album_8464,Classical,2000,Artist_8464
Album_8465,Rock,2016,Artist_8465
Album_8466,Pop,1987,Artist_8466
Album_8467,Jazz,1973,Artist_8467
Album_8468,Electronic,1976,Artist_8468
Album_8469,Rock,1975,Artist_8469
Album_8470,Electronic,1997,Artist_8470
Album_8471,Classical,1980,Artist_8471
Album_8472,Rock,1983,Artist_8472
Album_8473,Hip Hop,2011,Artist_8473
Album_8474,Hip Hop,2010,Artist_8474
Album_8475,Rock,2003,Artist_8475
Album_8476,Electronic,2003,Artist_8476
Album_8477,Pop,1984,Artist_8477
Album_8478,Jazz,1960,Artist_8478
Album_8479,Hip Hop,1989,Artist_8479
Album_8480,Classical,2018,Artist_8480
Album_8481,Classical,2013,Artist_8481
Album_8482,Classical,1981,Artist_8482
Album_8483,Jazz,1997,Artist_8483
Album_8484,Classical,1988,Artist_8484
Album_8485,Jazz,1979,Artist_8485
Album_8486,Rock,2018,Artist_8486
Album_8487,Rock,2003,Artist_8487
Album_8488,Pop,1978,Artist_8488
Album_8489,Hip Hop,1989,Artist_8489
Album_8490,Classical,2016,Artist_8490
Album_8491,Rock,1988,Artist_8491
Album_8492,Rock,1966,Artist_8492
Album_8493,Pop,1974,Artist_8493
Album_8494,Rock,2021,Artist_8494
Album_8495,Rock,1987,Artist_8495
Album_8496,Electronic,1968,Artist_8496
Album_8497,Rock,1965,Artist_8497
Album_8498,Classical,1985,Artist_8498
Album_8499,Hip Hop,1977,Artist_8499
Album_8500,Rock,1962,Artist_8500
Album_8501,Pop,1985,Artist_8501
Album_8502,Pop,1988,Artist_8502
Album_8503,Hip Hop,2002,Artist_8503
Album_8504,Hip Hop,1963,Artist_8504
Album_8505,Hip Hop,1996,Artist_8505
Album_8506,Classical,2000,Artist_8506
Album_8507,Hip Hop,1986,Artist_8507
Album_8508,Pop,1991,Artist_8508
Album_8509,Electronic,1993,Artist_8509
Album_8510,Pop,2017,Artist_8510
Album_8511,Pop,1961,Artist_8511
Album_8512,Jazz,2021,Artist_8512
Album_8513,Pop,1965,Artist_8513
Album_8514,Classical,1983,Artist_8514
Album_8515,Jazz,1983,Artist_8515
Album_8516,Pop,1985,Artist_8516
Album_8517,Pop,1975,Artist_8517
Album_8518,Pop,2000,Artist_8518
Album_8519,Jazz,2001,Artist_8519
Album_8520,Pop,1968,Artist_8520
Album_8521,Jazz,2004,Artist_8521
Album_8522,Pop,1967,Artist_8522
Album_8523,Electronic,2015,Artist_8523
Album_8524,Electronic,2022,Artist_8524
Album_8525,Rock,2005,Artist_8525
Album_8526,Jazz,2004,Artist_8526
Album_8527,Electronic,1999,Artist_8527
Album_8528,Jazz,2006,Artist_8528
Album_8529,Classical,2005,Artist_8529
Album_8530,Jazz,1993,Artist_8530
Album_8531,Rock,2006,Artist_8531
Album_8532,Electronic,1984,Artist_8532
Album_8533,Rock,1994,Artist_8533
Album_8534,Pop,2022,Artist_8534
Album_8535,Jazz,1997,Artist_8535
Album_8536,Electronic,1992,Artist_8536
Album_8537,Classical,1992,Artist_8537
Album_8538,Classical,2013,Artist_8538
Album_8539,Hip Hop,2004,Artist_8539
Album_8540,Jazz,1987,Artist_8540
Album_8541,Electronic,1978,Artist_8541
Album_8542,Hip Hop,1962,Artist_8542
Album_8543,Jazz,1970,Artist_8543
Album_8544,Pop,2002,Artist_8544
Album_8545,Hip Hop,2022,Artist_8545
Album_8546,Hip Hop,1964,Artist_8546
Album_8547,Jazz,1996,Artist_8547
Album_8548,Classical,1974,Artist_8548
Album_8549,Electronic,1967,Artist_8549
Album_8550,Classical,2021,Artist_8550
Album_8551,Rock,2021,Artist_8551
Album_8552,Pop,1997,Artist_8552
Album_8553,Electronic,1961,Artist_8553
Album_8554,Classical,1977,Artist_8554
Album_8555,Hip Hop,1966,Artist_8555
Album_8556,Electronic,1996,Artist_8556
Album_8557,Hip Hop,1967,Artist_8557
Album_8558,Rock,1997,Artist_8558
Album_8559,Rock,2013,Artist_8559
Album_8560,Jazz,1962,Artist_8560
Album_8561,Classical,1998,Artist_8561
Album_8562,Hip Hop,2013,Artist_8562
Album_8563,Electronic,2004,Artist_8563
Album_8564,Rock,2003,Artist_8564
Album_8565,Jazz,1983,Artist_8565
Album_8566,Electronic,2006,Artist_8566
Album_8567,Hip Hop,2009,Artist_8567
Album_8568,Hip Hop,1970,Artist_8568
Album_8569,Pop,2004,Artist_8569
Album_8570,Classical,1985,Artist_8570
Album_8571,Hip Hop,1961,Artist_8571
Album_8572,Jazz,2004,Artist_8572
Album_8573,Hip Hop,2021,Artist_8573
Album_8574,Classical,1996,Artist_8574
Album_8575,Pop,1964,Artist_8575
Album_8576,Pop,1975,Artist_8576
Album_8577,Rock,1965,Artist_8577
Album_8578,Rock,2011,Artist_8578
Album_8579,Electronic,2001,Artist_8579
Album_8580,Pop,1987,Artist_8580
Album_8581,Classical,2002,Artist_8581
Album_8582,Classical,1989,Artist_8582
Album_8583,Hip Hop,2017,Artist_8583
Album_8584,Pop,1968,Artist_8584
Album_8585,Electronic,1967,Artist_8585
Album_8586,Classical,1996,Artist_8586
Album_8587,Rock,1979,Artist_8587
Album_8588,Pop,1968,Artist_8588
Album_8589,Electronic,2002,Artist_8589
Album_8590,Rock,1974,Artist_8590
Album_8591,Jazz,1984,Artist_8591
Album_8592,Hip Hop,1989,Artist_8592
Album_8593,Rock,2001,Artist_8593
Album_8594,Rock,1964,Artist_8594
Album_8595,Jazz,2016,Artist_8595
Album_8596,Electronic,1986,Artist_8596
Album_8597,Hip Hop,2002,Artist_8597
Album_8598,Classical,1983,Artist_8598
Album_8599,Rock,1964,Artist_8599
Album_8600,Pop,1977,Artist_8600
Album_8601,Jazz,1965,Artist_8601
Album_8602,Hip Hop,1969,Artist_8602
Album_8603,Jazz,1970,Artist_8603
Album_8604,Rock,1969,Artist_8604
Album_8605,Pop,1977,Artist_8605
Album_8606,Electronic,1973,Artist_8606
Album_8607,Pop,2006,Artist_8607
Album_8608,Electronic,1970,Artist_8608
Album_8609,Hip Hop,1988,Artist_8609
Album_8610,Classical,1992,Artist_8610
Album_8611,Hip Hop,2014,Artist_8611
Album_8612,Hip Hop,2019,Artist_8612
Album_8613,Hip Hop,2003,Artist_8613
Album_8614,Pop,1960,Artist_8614
Album_8615,Hip Hop,1966,Artist_8615
Album_8616,Hip Hop,1999,Artist_8616
Album_8617,Jazz,2023,Artist_8617
Album_8618,Rock,2006,Artist_8618
Album_8619,Pop,1991,Artist_8619
Album_8620,Electronic,1973,Artist_8620
Album_8621,Jazz,2013,Artist_8621
Album_8622,Jazz,2003,Artist_8622
Album_8623,Pop,1972,Artist_8623
Album_8624,Rock,2000,Artist_8624
Album_8625,Rock,1991,Artist_8625
Album_8626,Rock,1967,Artist_8626
Album_8627,Rock,1994,Artist_8627
Album_8628,Jazz,2014,Artist_8628
Album_8629,Classical,1998,Artist_8629
Album_8630,Electronic,2020,Artist_8630
Album_8631,Classical,2004,Artist_8631
Album_8632,Jazz,2021,Artist_8632
Album_8633,Classical,1996,Artist_8633
Album_8634,Jazz,1998,Artist_8634
Album_8635,Pop,2004,Artist_8635
Album_8636,Hip Hop,1990,Artist_8636
Album_8637,Rock,2015,Artist_8637
Album_8638,Jazz,2019,Artist_8638
Album_8639,Classical,1962,Artist_8639
Album_8640,Classical,2001,Artist_8640
Album_8641,Rock,1973,Artist_8641
Album_8642,Rock,1966,Artist_8642
Album_8643,Electronic,2003,Artist_8643
Album_8644,Hip Hop,1977,Artist_8644
Album_8645,Hip Hop,2017,Artist_8645
Album_8646,Pop,1963,Artist_8646
Album_8647,Pop,2011,Artist_8647
Album_8648,Hip Hop,1981,Artist_8648
Album_8649,Classical,1988,Artist_8649
Album_8650,Jazz,2002,Artist_8650
Album_8651,Electronic,1985,Artist_8651
Album_8652,Classical,1988,Artist_8652
Album_8653,Pop,1999,Artist_8653
Album_8654,Hip Hop,1973,Artist_8654
Album_8655,Jazz,1996,Artist_8655
Album_8656,Jazz,1975,Artist_8656
Album_8657,Hip Hop,2021,Artist_8657
Album_8658,Rock,1996,Artist_8658
Album_8659,Jazz,1983,Artist_8659
Album_8660,Electronic,2023,Artist_8660
Album_8661,Hip Hop,1980,Artist_8661
Album_8662,Classical,2014,Artist_8662
Album_8663,Pop,2015,Artist_8663
Album_8664,Pop,1983,Artist_8664
Album_8665,Pop,1981,Artist_8665
Album_8666,Pop,2001,Artist_8666
Album_8667,Hip Hop,1985,Artist_8667
Album_8668,Jazz,1995,Artist_8668
Album_8669,Electronic,2006,Artist_8669
Album_8670,Hip Hop,1967,Artist_8670
Album_8671,Classical,2017,Artist_8671
Album_8672,Classical,1996,Artist_8672
Album_8673,Pop,1970,Artist_8673
Album_8674,Pop,2023,Artist_8674
Album_8675,Pop,1985,Artist_8675
Album_8676,Pop,1989,Artist_8676
Album_8677,Hip Hop,1993,Artist_8677
Album_8678,Pop,2014,Artist_8678
Album_8679,Hip Hop,1961,Artist_8679
Album_8680,Pop,1993,Artist_8680
Album_8681,Hip Hop,2017,Artist_8681
Album_8682,Electronic,1970,Artist_8682
Album_8683,Rock,1984,Artist_8683
Album_8684,Jazz,2016,Artist_8684
Album_8685,Rock,2009,Artist_8685
Album_8686,Jazz,1972,Artist_8686
Album_8687,Jazz,1976,Artist_8687
Album_8688,Electronic,1992,Artist_8688
Album_8689,Electronic,1986,Artist_8689
Album_8690,Jazz,1998,Artist_8690
Album_8691,Pop,2002,Artist_8691
Album_8692,Hip Hop,1974,Artist_8692
Album_8693,Hip Hop,1998,Artist_8693
Album_8694,Jazz,1990,Artist_8694
Album_8695,Jazz,1978,Artist_8695
Album_8696,Hip Hop,1980,Artist_8696
Album_8697,Rock,2023,Artist_8697
Album_8698,Hip Hop,1974,Artist_8698
Album_8699,Hip Hop,2022,Artist_8699
Album_8700,Jazz,2004,Artist_8700
Album_8701,Classical,2019,Artist_8701
Album_8702,Rock,2017,Artist_8702
Album_8703,Classical,1985,Artist_8703
Album_8704,Jazz,2009,Artist_8704
Album_8705,Jazz,1998,Artist_8705
Album_8706,Jazz,2006,Artist_8706
Album_8707,Pop,1960,Artist_8707
Album_8708,Jazz,1965,Artist_8708
Album_8709,Electronic,2003,Artist_8709
Album_8710,Rock,1985,Artist_8710
Album_8711,Jazz,1975,Artist_8711
Album_8712,Rock,1965,Artist_8712
Album_8713,Rock,1980,Artist_8713
Album_8714,Hip Hop,1968,Artist_8714
Album_8715,Hip Hop,2022,Artist_8715
Album_8716,Hip Hop,1994,Artist_8716
Album_8717,Rock,1977,Artist_8717
Album_8718,Classical,1971,Artist_8718
Album_8719,Rock,2004,Artist_8719
Album_8720,Rock,1961,Artist_8720
Album_8721,Electronic,1979,Artist_8721
Album_8722,Classical,1983,Artist_8722
Album_8723,Rock,1988,Artist_8723
Album_8724,Jazz,1974,Artist_8724
Album_8725,Pop,2012,Artist_8725
Album_8726,Hip Hop,1964,Artist_8726
Album_8727,Electronic,2002,Artist_8727
Album_8728,Hip Hop,1969,Artist_8728
Album_8729,Hip Hop,2019,Artist_8729
Album_8730,Hip Hop,2015,Artist_8730
Album_8731,Pop,1978,Artist_8731
Album_8732,Electronic,1972,Artist_8732
Album_8733,Pop,2016,Artist_8733
Album_8734,Electronic,2002,Artist_8734
Album_8735,Rock,1975,Artist_8735
Album_8736,Pop,2004,Artist_8736
Album_8737,Electronic,2008,Artist_8737
Album_8738,Electronic,2019,Artist_8738
Album_8739,Jazz,1999,Artist_8739
Album_8740,Hip Hop,1995,Artist_8740
Album_8741,Pop,2023,Artist_8741
Album_8742,Electronic,1987,Artist_8742
Album_8743,Classical,2015,Artist_8743
Album_8744,Jazz,1973,Artist_8744
Album_8745,Pop,2005,Artist_8745
Album_8746,Rock,2005,Artist_8746
Album_8747,Electronic,1969,Artist_8747
Album_8748,Jazz,2017,Artist_8748
Album_8749,Electronic,1986,Artist_8749
Album_8750,Electronic,2010,Artist_8750
Album_8751,Classical,1985,Artist_8751
Album_8752,Classical,1972,Artist_8752
Album_8753,Rock,1969,Artist_8753
Album_8754,Classical,2000,Artist_8754
Album_8755,Electronic,2009,Artist_8755
Album_8756,Pop,2000,Artist_8756
Album_8757,Electronic,2009,Artist_8757
Album_8758,Rock,2009,Artist_8758
Album_8759,Electronic,1960,Artist_8759
Album_8760,Classical,2000,Artist_8760
Album_8761,Jazz,1968,Artist_8761
Album_8762,Jazz,2002,Artist_8762
Album_8763,Classical,1988,Artist_8763
Album_8764,Electronic,1977,Artist_8764
Album_8765,Hip Hop,1998,Artist_8765
Album_8766,Hip Hop,1960,Artist_8766
Album_8767,Rock,2000,Artist_8767
Album_8768,Hip Hop,2017,Artist_8768
Album_8769,Rock,2008,Artist_8769
Album_8770,Classical,1985,Artist_8770
Album_8771,Classical,2010,Artist_8771
Album_8772,Jazz,1964,Artist_8772
Album_8773,Hip Hop,1971,Artist_8773
Album_8774,Classical,1988,Artist_8774
Album_8775,Jazz,1991,Artist_8775
Album_8776,Jazz,1982,Artist_8776
Album_8777,Electronic,1984,Artist_8777
Album_8778,Classical,2011,Artist_8778
Album_8779,Pop,1991,Artist_8779
Album_8780,Pop,2018,Artist_8780
Album_8781,Rock,2019,Artist_8781
Album_8782,Electronic,2001,Artist_8782
Album_8783,Hip Hop,2023,Artist_8783
Album_8784,Pop,1973,Artist_8784
Album_8785,Hip Hop,1998,Artist_8785
Album_8786,Hip Hop,2016,Artist_8786
Album_8787,Electronic,1964,Artist_8787
Album_8788,Hip Hop,1999,Artist_8788
Album_8789,Electronic,1984,Artist_8789
Album_8790,Jazz,1969,Artist_8790
Album_8791,Rock,1983,Artist_8791
Album_8792,Rock,2016,Artist_8792
Album_8793,Pop,1974,Artist_8793
Album_8794,Jazz,1986,Artist_8794
Album_8795,Jazz,2009,Artist_8795
Album_8796,Jazz,1985,Artist_8796
Album_8797,Hip Hop,1982,Artist_8797
Album_8798,Electronic,1988,Artist_8798
Album_8799,Electronic,2012,Artist_8799
Album_8800,Rock,2011,Artist_8800
Album_8801,Electronic,1969,Artist_8801
Album_8802,Pop,1964,Artist_8802
Album_8803,Hip Hop,2022,Artist_8803
Album_8804,Hip Hop,1998,Artist_8804
Album_8805,Electronic,2015,Artist_8805
Album_8806,Rock,1979,Artist_8806
Album_8807,Hip Hop,1960,Artist_8807
Album_8808,Rock,1972,Artist_8808
